Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
5V7Q_A:570-573_584-597	1.577834	2.31238	-0.027252	-0.000503	-0.008233	-0.007127	0.217319	0.134384	-0.001177	3.305103	-0.016862	1.426693	-0.009978	-0.004167	4.792532	-0.011603	-0.020971	2.020796	1.738997	-0.026295	3.269064	4.248618	-0.010092	-0.01907	-0.011034	-0.019304	0.377699	-0.045077	-0.005801	-0.020072	-0.029986	-0.010752	-0.019345	-0.000779	3.412062	-0.020745	-0.001774	-0.007355	3.087718	2.011141	-0.006981	6.683792	-0.003199	-0.003179	-0.005184	2.499005	4.899794	0.807229	-0.014246	-0.042017	-0.028032	0.722039	0.720736	-0.016104	-0.010522	0.081877	0.838635	0.990641	5.487327	-0.023985	0.899553	-0.004851	-0.03408	-0.046717	-0.021556	-0.020709	-0.00315	3.306263	0.014968	-0.015465	6.842041	0.637835	-0.007233	1.299123	1.146738	4.365584	3.208132	-0.003603	2.663819	-0.012276	-0.020367	5.915593	0.290993	-0.006405	-0.000085	4.623482	2.005571	1.775481	2.226026	3.066549	-0.015471	-0.001281	-0.00773	9.622744	0.978736	-0.011864	-0.003633	2.403031	2.214751	-0.02014	-0.031919	0.373328	-0.039346	-0.002938	4.201267	-0.019833	-0.003298	-0.015505	-0.006877	-0.003679	-0.014056	1.37501	-0.03001	-0.005037	-0.038735	-0.035638	0.564447	5.202851	3.445498	5.10993	0.180427	-0.000971	3.109631	4.478762	-0.035876	-0.02869	3.139913	-0.009121	IL	218
4V91_1:2466-2469_2476-2489	1.582582	1.48117	-0.064396	7.028683	3.306037	-0.05503	5.476793	1.044655	1.068102	6.404808	7.054658	-0.039295	3.563461	-0.029402	-0.05013	-0.015651	-0.024168	-0.008325	0.964571	-0.076236	5.049766	-0.008177	0.861772	-0.077012	-0.037194	5.603369	-0.025173	2.918764	-0.058675	2.024264	0.137642	1.387067	0.203006	-0.027589	2.540113	2.531691	2.10824	0.415227	-0.002346	3.808231	-0.018192	1.634798	-0.055665	-0.011308	3.229731	-0.049951	2.911331	10.157519	-0.037426	5.368946	5.215689	1.510413	1.903108	-0.026874	-0.006761	2.552084	-0.023609	2.780631	1.258231	2.84793	2.253295	-0.002305	-0.047063	0.473483	-0.03337	-0.010919	3.371874	2.196068	-0.025814	7.406957	-0.028784	3.018679	3.746962	-0.037208	0.621749	-0.027679	0.409753	-0.027357	2.193288	-0.051095	3.821933	-0.038598	-0.029987	3.954817	1.273351	-0.010599	-0.018051	5.686751	1.406297	1.648276	1.487621	0.320313	5.481912	-0.011047	1.121932	2.547564	-0.045911	-0.014731	-0.007414	-0.05228	8.847776	-0.029294	0.122637	-0.048948	-0.064253	4.922214	-0.021442	3.829877	-0.028718	-0.05905	7.925104	4.534064	4.185372	-0.000656	-0.016671	5.192884	-0.02659	2.679032	3.560042	1.785683	-0.023345	2.106533	4.312776	-0.036624	-0.057475	3.255159	-0.06099	2.69146	IL	86
4V8P_D1:1925-1930_2328-2331	-0.003578	-0.024097	0.056193	0.178715	-0.00057	-0.00607	-0.008708	-0.003917	-0.008662	0.085664	0.654461	0.182296	-0.005113	0.832026	-0.002452	-0.004724	-0.010594	0.186256	-0.002261	0.276047	-0.013556	-0.014421	0.495994	-0.008896	0.38227	-0.010765	-0.003434	-0.011115	-0.005957	1.199493	0.391743	-0.006548	1.326933	1.358448	0.507189	0.651806	-0.014954	0.748942	-0.000711	1.206199	0.144012	-0.013841	1.108183	-0.015158	0.454118	1.321641	0.421016	1.910468	-0.002871	-0.000006	0.721721	-0.018201	0.220522	0.678528	-0.016147	1.035189	1.081473	-0.014698	0.164559	-0.007795	-0.004649	-0.008717	-0.005606	-0.004881	-0.001568	1.201242	0.792901	-0.002758	-0.008232	0.33214	0.042919	-0.000135	-0.010214	1.05352	-0.002156	-0.004686	-0.002815	3.133488	-0.000112	0.035947	0.426649	-0.017558	-0.000144	0.712606	-0.001645	-0.013387	-0.007945	-0.022859	-0.006605	-0.004969	-0.00318	-0.015598	0.035324	0.881754	0.76085	-0.010219	-0.001301	0.623989	-0.006215	-0.000597	0.43245	0.617386	-0.000546	-0.023852	-0.003538	-0.011225	-0.002052	1.303003	0.988273	-0.007698	0.815824	-0.004671	0.981298	-0.004081	-0.007328	-0.004466	1.140458	-0.013793	-0.00408	-0.004271	-0.001511	0.441366	-0.002264	0.629122	0.739867	1.377923	-0.009523	1.084311	IL	87
4V9F_0:1975-1986_2002-2005	-0.001454	-0.021787	-0.022571	-0.003878	1.058113	-0.008748	1.357073	-0.021294	-0.012532	-0.036018	6.444023	-0.010953	4.027313	-0.034413	3.195655	-0.006563	0.518262	-0.028235	0.082378	-0.02144	4.068724	0.927029	4.576751	-0.078891	-0.009838	0.457198	-0.028538	1.567064	-0.029234	2.555246	2.636923	4.980004	6.556414	-0.073411	-0.025027	3.670004	-0.005743	-0.011557	-0.047942	-0.040848	-0.035976	-0.072652	-0.006289	-0.023594	0.568804	-0.056954	-0.023892	8.690203	-0.010404	-0.005341	4.743192	-0.010257	2.706889	-0.00864	-0.030078	2.616449	1.844742	-0.016551	-0.008495	-0.026038	-0.043572	-0.047847	-0.014325	-0.018529	-0.009639	-0.023707	-0.004222	3.928089	-0.041922	3.429749	-0.051563	-0.020231	2.007966	1.077799	1.990417	-0.020617	-0.045531	5.874954	7.794558	-0.059798	2.475746	-0.033404	-0.019364	0.831977	0.154133	-0.011982	-0.014534	-0.007543	1.636846	-0.036077	2.704867	-0.015695	4.760179	-0.086655	3.499767	0.456793	-0.03724	1.368901	0.548862	-0.055437	3.843337	-0.014638	2.248042	-0.0435	-0.012467	0.908309	-0.032458	5.551939	-0.01252	0.518425	3.59816	4.711945	6.117313	-0.021664	-0.044893	2.594789	-0.073521	-0.003939	3.60163	-0.0115	-0.007361	3.132895	-0.048869	3.837563	-0.062477	2.762915	-0.033175	0.839392	IL	295
6HA1_a:417-424_435-441	-0.005048	2.871337	-0.021165	-0.00598	-0.005156	-0.000707	-0.010428	0.515528	-0.011595	3.407904	-0.020512	0.473237	-0.013896	-0.012962	6.221293	-0.018863	-0.012129	2.210316	-0.002315	-0.023674	4.94399	2.397292	-0.005817	-0.002925	-0.011232	-0.027237	1.696287	-0.044409	-0.007292	-0.01786	-0.032053	-0.029043	-0.012644	-0.015554	0.615299	-0.005385	0.490419	-0.021712	0.754905	1.02906	-0.014574	4.041882	0.508501	-0.007567	-0.014446	2.441987	0.859179	-0.012873	-0.0174	-0.043635	-0.023345	-0.005016	3.121266	-0.017714	-0.005396	-0.007134	5.114496	-0.002751	3.09106	-0.023819	0.931261	-0.008507	-0.031342	-0.04138	-0.03143	-0.029537	-0.017664	4.872753	-0.006785	-0.018176	4.69279	1.210078	-0.016459	0.992355	-0.006065	3.477769	2.704338	1.224514	3.554849	-0.00872	-0.018379	2.503474	0.470569	-0.01643	-0.017906	3.419631	2.572236	2.57101	0.817947	3.359237	-0.013335	2.309467	-0.0152	6.456164	1.065727	1.315094	-0.007619	5.066384	1.981358	-0.015934	-0.026263	-0.002048	-0.034286	1.401432	3.463734	-0.018723	1.374737	-0.029705	-0.007738	-0.000205	-0.007994	-0.000723	-0.025907	-0.019288	-0.038162	-0.023604	-0.003759	1.217081	3.124901	4.223034	-0.002048	3.598295	2.731236	6.117427	-0.021305	-0.025861	2.265285	-0.02597	IL	326
3J7P_S2:1203-1204_1694-1696	-0.00431	-0.025042	3.374985	2.352181	1.017673	0.533733	-0.01193	2.350364	0.45425	-0.017374	-0.003239	0.277549	-0.025279	0.637778	-0.019805	2.32132	0.148607	-0.010624	-0.004513	3.663431	-0.036886	-0.013487	-0.023309	1.450224	1.592393	0.187561	-0.006706	0.941643	3.72048	-0.008189	-0.001698	-0.01704	-0.011036	2.210567	0.629876	0.06349	-0.005995	0.262697	0.644381	-0.004472	-0.003156	1.325445	2.507962	-0.012233	-0.003673	2.578776	-0.012671	-0.018261	3.036789	3.457738	-0.021069	-0.007165	-0.032292	2.036879	1.705212	0.60842	-0.02344	-0.005775	-0.000281	2.594763	-0.003957	2.885813	0.676332	3.920823	1.398063	2.956008	0.901241	-0.03737	3.541285	-0.022862	0.151605	-0.002148	-0.009396	-0.015134	-0.012348	-0.001759	1.066754	-0.00206	-0.023656	3.537522	2.016033	-0.008192	0.16002	-0.012021	2.156015	0.485114	-0.002036	-0.013875	-0.012273	-0.011011	-0.008604	0.36394	-0.010788	-0.009967	-0.027705	-0.015555	-0.001426	-0.011776	1.357992	3.102826	0.923685	-0.002081	-0.016426	0.476123	-0.015514	-0.005112	2.008696	-0.019644	2.380465	0.808832	-0.019568	-0.010818	-0.011118	1.99406	4.560116	-0.009355	2.744221	-0.001803	0.889854	-0.015384	0.267512	-0.018628	-0.01091	-0.019239	4.031812	-0.000914	0.324463	0.460748	IL	125
6D9J_5:3969-3973_4038-4052	3.539091	1.320129	-0.105823	10.928339	6.741943	-0.081405	11.295128	3.533963	4.014799	8.703745	13.246514	-0.061927	10.755409	-0.036749	-0.097275	-0.002422	-0.029865	-0.028343	3.273988	-0.127978	7.992887	-0.024645	4.15743	-0.129643	-0.045929	11.39081	-0.047033	6.97785	-0.102845	5.810828	3.484244	8.422199	0.827859	-0.060717	3.095897	3.764886	1.307169	2.067249	-0.022153	4.859757	-0.045575	-0.004533	-0.127564	0.697658	7.202609	-0.125558	2.976139	20.306139	-0.043509	13.476795	11.732303	5.914588	1.695372	-0.038008	0.678353	3.350997	-0.068961	4.444735	0.136891	6.766515	3.355892	-0.004573	-0.08003	4.148181	-0.046216	-0.018727	2.284915	1.716539	-0.044217	15.78756	-0.075786	3.63525	7.9988	-0.063363	1.198767	-0.063018	-0.020621	-0.083995	4.060674	-0.084202	7.271194	-0.056754	-0.050685	8.353014	4.572945	-0.037657	-0.039266	9.696286	1.685526	3.394233	6.313665	2.200197	10.814504	-0.072324	0.766497	6.327859	-0.056076	-0.049459	0.109113	-0.10476	17.318874	-0.051347	4.392226	-0.095701	-0.119852	10.763325	-0.052126	9.287011	-0.064531	-0.088366	14.789119	7.930365	10.354047	-0.002907	-0.033856	10.564519	-0.058277	4.271559	2.905662	-0.001088	-0.025718	0.575264	5.272002	-0.101284	-0.10529	7.099893	-0.117422	8.007955	IL	329
4V9F_0:248-249_260-265	1.082306	-0.029716	0.872771	-0.008731	-0.002899	-0.004981	-0.019318	-0.024446	-0.002611	-0.007174	0.047064	-0.007271	-0.012797	1.557321	-0.018852	-0.00716	1.744884	-0.003105	-0.02216	2.531835	-0.015461	-0.008966	-0.010806	2.447012	-0.00685	-0.027542	-0.004545	1.309102	0.090157	-0.013716	0.827564	1.240241	1.210285	1.185053	-0.004503	0.029667	1.402308	1.22221	0.358962	1.198938	0.853332	-0.007483	-0.002747	-0.004736	-0.010861	0.823492	0.812126	-0.005588	-0.002336	-0.009741	-0.011002	-0.011485	-0.025015	2.524907	-0.000156	-0.006671	-0.02014	1.735745	-0.011139	-0.015815	1.408326	0.870981	2.112899	1.12518	0.839312	1.308063	2.348965	-0.019933	0.270564	-0.010597	1.54977	-0.00247	-0.006109	0.067793	-0.003479	0.076833	0.115712	0.166347	-0.002969	0.516587	-0.010726	0.688003	0.619179	-0.007854	0.19056	-0.009743	0.162146	-0.015053	-0.009717	-0.012518	-0.015572	-0.028836	-0.000794	1.402273	-0.014989	-0.01078	1.863134	-0.014255	-0.028757	1.324048	-0.008942	2.690801	-0.008431	2.915891	-0.021648	-0.012406	1.157202	-0.011081	1.322821	0.727252	-0.026828	-0.00278	-0.022204	0.172635	1.531171	-0.015168	0.662752	1.563012	-0.009535	-0.020825	2.019039	-0.025967	0.352105	-0.009907	3.608284	-0.006036	1.810842	-0.02071	IL	66
6D9J_2:1281-1287_1314-1316	1.525794	-0.009899	-0.029814	-0.02269	-0.00518	-0.013177	-0.013993	-0.051593	-0.017481	-0.003654	-0.004199	-0.006849	0.58008	-0.002859	-0.017208	-0.013071	2.160693	-0.002321	-0.021771	-0.008012	0.369361	-0.001199	0.999492	2.800142	-0.016102	-0.021905	-0.011819	2.227771	-0.020227	0.058708	2.435759	1.02734	1.807329	-0.020506	-0.018731	-0.004009	2.095449	1.894071	-0.022464	-0.022148	0.210662	-0.030541	-0.030405	-0.011228	-0.007618	-0.03082	-0.012497	-0.004767	-0.00467	-0.02544	0.051129	-0.00614	-0.010717	1.60184	-0.017221	-0.01302	-0.003631	0.686248	-0.024278	-0.016478	2.334473	-0.016188	4.16397	-0.01	-0.00216	3.861115	1.931	0.133577	0.104461	1.138999	1.490428	-0.011044	0.128348	-0.011398	-0.019906	-0.007511	-0.018006	-0.009739	1.078649	-0.011015	-0.017406	0.794134	0.981558	0.541004	-0.025528	-0.018483	-0.009924	0.453592	-0.009398	-0.009522	-0.004008	-0.020406	-0.009034	-0.021903	-0.003651	0.562676	2.338932	-0.005581	-0.033051	-0.010751	-0.012823	0.98804	1.681837	3.289197	-0.035457	-0.01511	-0.020742	0.378826	0.328329	1.336395	-0.017591	0.604733	-0.018133	-0.021618	0.088886	-0.002201	-0.00779	1.810267	-0.025582	-0.004678	1.518193	-0.007851	-0.012322	-0.004494	1.810763	0.475828	0.648675	-0.019286	IL	3
5OPT_E:2202-2203_2248-2250	-0.00431	-0.025042	3.374985	2.352181	1.017673	0.533733	-0.01193	2.350365	0.45425	-0.017374	-0.003239	0.277549	-0.025279	0.637778	-0.019805	2.32132	0.148607	-0.010624	-0.004513	3.663432	-0.036886	-0.013487	-0.023309	1.450225	1.592393	0.187561	-0.006707	0.941644	3.72048	-0.008189	-0.001698	-0.01704	-0.011036	2.210567	0.629876	0.06349	-0.005995	0.262697	0.644381	-0.004472	-0.003156	1.325445	2.507962	-0.012233	-0.003673	2.578776	-0.012671	-0.018261	3.036789	3.457739	-0.021069	-0.007165	-0.032292	2.036879	1.705213	0.60842	-0.02344	-0.005775	-0.000281	2.594764	-0.003957	2.885813	0.676332	3.920823	1.398062	2.956008	0.901241	-0.03737	3.541284	-0.022862	0.151604	-0.002148	-0.009396	-0.015134	-0.012348	-0.001759	1.066754	-0.00206	-0.023656	3.537522	2.016032	-0.008192	0.16002	-0.012021	2.156015	0.485114	-0.002036	-0.013875	-0.012273	-0.011011	-0.008604	0.36394	-0.010788	-0.009967	-0.027705	-0.015555	-0.001426	-0.011776	1.357992	3.102826	0.923685	-0.002081	-0.016426	0.476123	-0.015514	-0.005112	2.008696	-0.019644	2.380465	0.808832	-0.019568	-0.010818	-0.011118	1.99406	4.560115	-0.009355	2.744222	-0.001803	0.889854	-0.015384	0.267512	-0.018628	-0.01091	-0.019239	4.031811	-0.000914	0.324463	0.460748	IL	125
5FDV_1B:30-31_51-54	-0.008657	-0.02109	2.614263	3.042442	1.159014	0.835226	-0.008406	2.082936	0.831532	-0.00368	-0.006764	0.130497	-0.029932	0.685864	-0.014205	1.41295	-0.011294	-0.015945	-0.004989	2.658959	-0.030332	-0.015962	-0.014005	-0.013744	1.558383	0.975685	-0.011098	-0.01049	3.274695	-0.003462	-0.014151	-0.013152	-0.016027	3.01875	2.090462	-0.004127	-0.015492	-0.00817	0.851235	-0.003454	-0.004034	1.402575	2.244079	-0.009221	-0.001722	2.965207	-0.002808	-0.015457	1.476958	2.978679	-0.020747	-0.006813	-0.01896	0.968773	1.466768	1.33285	-0.031263	-0.015602	1.094497	3.023207	-0.01315	1.679977	-0.013112	1.912212	0.668783	1.147449	0.732824	-0.032498	2.288174	-0.026264	-0.008873	-0.00241	-0.009201	-0.017359	-0.005958	-0.012307	2.146847	-0.000267	-0.01938	3.454605	1.645309	-0.005428	-0.000082	-0.012298	2.158016	-0.001233	-0.019251	-0.008936	-0.011815	-0.000598	-0.016976	0.983169	-0.014487	-0.006584	-0.028398	-0.013466	-0.010402	-0.013693	1.179599	2.15699	0.241749	-0.005976	-0.021519	-0.01204	-0.016047	-0.002906	1.734157	-0.019221	1.987592	0.031865	-0.012087	-0.014364	-0.007234	1.942883	3.461616	-0.006596	1.522135	-0.013656	0.549392	-0.017846	-0.008496	-0.022706	-0.008167	-0.011204	2.008126	-0.001673	-0.003262	1.482647	IL	18
6GAW_BA:1193-1194_1208-1210	-0.007673	-0.0152	3.43625	2.56316	0.679394	0.745718	-0.010308	2.704983	0.539268	-0.011081	-0.005836	0.408747	-0.028693	0.677175	-0.012958	1.817548	-0.008173	-0.01538	-0.002132	3.362175	-0.03181	-0.013477	-0.020725	0.380426	1.53528	0.502095	-0.00577	0.104386	3.802833	-0.012553	-0.00964	-0.020709	-0.019214	2.639438	1.268042	-0.003308	-0.011081	-0.007441	0.83154	-0.006253	-0.000529	1.172768	3.011147	-0.00948	-0.004959	3.262019	-0.011925	-0.025636	2.210923	3.121103	-0.025161	-0.002338	-0.023656	1.797357	1.599247	0.452956	-0.019247	-0.013411	0.813546	2.565813	-0.010114	3.022749	-0.00711	2.819941	1.835512	1.908883	0.258892	-0.028971	3.142136	-0.026131	-0.00222	0.267053	-0.008571	-0.012169	-0.002577	-0.008133	1.287401	0.008245	-0.025827	3.364864	2.084827	-0.006212	-0.003371	-0.015982	2.306519	0.364888	-0.008768	-0.01618	-0.011755	-0.008197	-0.012862	1.206895	-0.014612	-0.008289	-0.024825	-0.019271	-0.009395	-0.009436	1.609978	3.376234	0.864	-0.005354	-0.022397	-0.006373	-0.008686	-0.002235	2.075822	-0.019889	1.517035	0.385104	-0.010149	-0.009772	-0.008959	2.277665	3.619167	-0.009948	2.205839	-0.010348	0.673183	-0.014249	-0.003886	-0.01796	-0.010949	-0.015387	3.223658	-0.00784	-0.002766	0.367896	IL	367
6HA1_A:905-909_962-966	-0.003064	-0.009206	-0.005549	-0.007788	-0.004202	-0.004285	-0.009534	0.088142	-0.00511	-0.03281	-0.012805	1.659719	-0.004551	-0.001348	-0.008294	2.482405	0.950317	0.314358	0.471526	0.837696	-0.011207	-0.009127	-0.009212	3.38084	1.055378	-0.003192	0.667217	1.936162	2.30977	0.83018	1.852693	-0.007375	0.12649	-0.012312	-0.012701	-0.013696	-0.001181	0.854673	-0.00471	-0.024556	-0.00198	-0.006215	-0.007052	-0.008621	-0.012562	-0.00745	-0.023899	-0.006357	3.578313	0.98606	0.408288	-0.005613	-0.00897	1.114921	1.478838	-0.010186	0.896221	-0.007478	-0.014597	0.49608	-0.004566	-0.003722	3.024301	2.563361	0.887513	2.025732	-0.002951	0.1665	2.855578	-0.002696	-0.000502	-0.008165	-0.001959	-0.009789	-0.009392	1.385989	-0.013668	-0.004169	-0.002334	2.848014	0.258542	-0.008265	1.301642	0.483447	0.105869	1.279833	0.984159	-0.007331	-0.003471	-0.022019	1.946527	0.232414	0.16887	-0.025304	-0.008002	-0.005726	0.824966	-0.009991	0.068163	0.927702	-0.005112	-0.015784	1.339176	1.46075	-0.007115	-0.001481	0.140794	-0.000507	1.967771	0.663655	0.087127	-0.002702	-0.003131	-0.003573	0.865586	-0.006674	1.078086	-0.005344	1.16275	0.20722	-0.000652	-0.005007	-0.015411	-0.000113	1.590869	0.425106	-0.004092	0.066146	IL	57
5NGM_Aa:300-301_312-316	-0.000361	-0.022899	2.426466	0.894452	0.692042	0.285684	-0.017149	0.579706	-0.000433	-0.0006	-0.000154	-0.001802	-0.016616	0.752302	-0.017057	0.692946	0.350549	-0.005208	-0.014223	2.267059	-0.024296	-0.010997	-0.016331	0.750154	0.603452	-0.010588	-0.004395	0.0443	2.106083	-0.009492	-0.000297	-0.002302	-0.002881	1.780139	0.005671	0.250334	-0.001052	0.254897	0.69718	0.582343	-0.002019	0.83794	1.264363	-0.012942	-0.004829	2.044327	0.391558	-0.005178	1.556172	1.187724	-0.012006	-0.010538	-0.024857	1.735597	0.687449	0.737328	-0.016672	0.083359	-0.000075	0.702169	0.267165	1.78901	0.315235	2.212271	0.383485	1.402932	1.422688	-0.026559	2.217496	-0.021427	0.081274	-0.001021	-0.007495	-0.007539	-0.014181	0.230192	1.154807	0.305673	-0.013476	2.48676	0.383208	-0.002817	0.619168	-0.010599	1.332978	0.417796	-0.001341	-0.015345	-0.009889	-0.005798	-0.011876	-0.008463	-0.007586	0.931244	-0.018828	-0.005812	0.058476	-0.005766	0.116756	1.617455	0.18752	0.875137	-0.017909	0.610201	-0.013124	-0.004982	1.474421	-0.017074	1.788682	0.179094	-0.02611	-0.009158	-0.016542	0.700316	2.742296	-0.007687	1.963807	0.332454	0.190834	-0.011963	0.772064	-0.005582	0.102031	-0.009599	2.713779	-0.004711	1.265284	-0.005241	IL	82
5V7Q_A:1886-1891_2242-2244	-0.001834	-0.02636	0.682555	1.162955	0.990801	1.601932	1.244694	-0.012143	1.576167	-0.004686	-0.009517	1.245707	-0.014415	1.825371	-0.029054	0.162734	0.989201	-0.01596	1.158675	2.310839	-0.032622	-0.006195	-0.001118	1.543926	2.109606	1.753441	-0.006953	0.107786	2.745261	0.026302	-0.001578	0.73899	-0.012146	2.053352	1.647807	-0.007761	-0.008214	0.465147	1.076686	-0.003591	2.002549	-0.009134	-0.006572	1.333765	0.467589	1.277384	1.120018	-0.025478	-0.006524	0.37534	-0.024786	0.927095	-0.024885	1.463311	2.357715	-0.002361	-0.046533	-0.008551	-0.003663	1.7505	0.32568	-0.003212	0.136968	0.213063	0.794831	0.36636	-0.004164	-0.041302	-0.002303	-0.006831	0.061421	-0.008114	-0.006852	-0.020011	-0.006357	-0.011136	0.596097	-0.026952	-0.028915	1.905324	-0.002726	2.063871	1.250213	-0.004708	0.627621	-0.012352	-0.01867	-0.01607	0.18881	0.075774	-0.014094	-0.008094	-0.023614	-0.008938	-0.022021	-0.02023	0.90579	-0.028803	-0.006273	1.348285	-0.009884	1.884487	-0.007767	0.026932	-0.016074	-0.002759	-0.009315	-0.009016	2.305811	-0.002887	-0.009468	-0.012173	-0.013962	1.983456	2.421312	-0.013692	-0.001128	-0.004248	-0.02022	-0.010967	0.808276	-0.035349	-0.015075	-0.015842	1.799831	-0.012057	0.958034	1.347631	IL	217
6ERI_AA:713-718_735-741	-0.007838	-0.003905	-0.004896	-0.008844	-0.00503	0.823835	1.526153	-0.008082	2.194252	-0.048965	0.357787	1.491253	2.806893	0.228097	-0.003456	1.910766	1.994042	1.434923	1.847871	-0.013608	-0.009396	0.787449	1.836334	1.043552	1.633163	0.779374	1.991222	3.36493	0.731577	0.776039	2.876381	1.418934	0.356593	-0.02273	-0.012572	-0.009373	-0.012439	2.568079	0.391408	-0.014938	0.87744	0.965603	-0.011161	3.018306	-0.000023	-0.028489	-0.007126	2.503315	2.367282	-0.003264	2.207472	1.837695	1.396319	0.903193	1.58636	1.522831	-0.016104	0.793455	-0.014517	-0.001353	-0.018251	-0.03117	1.34184	3.180088	0.625675	-0.023603	0.527105	0.170625	2.793422	2.806885	-0.012167	0.08209	1.299352	1.174062	1.342524	0.435593	-0.017028	0.154206	-0.000883	-0.002846	-0.009321	1.202204	1.085255	0.302492	-0.002953	1.816478	1.684087	-0.023804	1.905952	-0.015569	2.261448	-0.019055	0.729907	-0.018886	1.121657	-0.007859	1.859253	-0.005102	-0.00963	0.198797	0.502441	1.516288	3.322837	0.556774	1.868585	1.029617	-0.000051	2.28158	0.808935	0.966086	1.853713	-0.004812	0.063755	-0.007282	-0.007097	1.395074	-0.025385	1.994124	1.678033	0.724525	1.427378	-0.024103	-0.020486	-0.016795	-0.000765	-0.006431	1.395722	1.295731	IL	128
5O60_A:2073-2077_2106-2110	2.933005	-0.014718	-0.008962	-0.015905	-0.003464	-0.014254	-0.000744	-0.034938	-0.018203	-0.017159	-0.012575	-0.012239	0.298404	2.713465	-0.01586	-0.015549	2.070227	-0.007877	-0.015329	2.123122	-0.015444	-0.006368	-0.005914	6.446689	-0.014141	-0.023628	-0.007964	2.221976	-0.020921	-0.001072	2.64985	0.74185	0.946022	0.519572	-0.020874	0.043084	1.043973	1.952643	-0.015125	-0.006492	0.506494	-0.036884	-0.01268	-0.020005	-0.00798	-0.016178	-0.015481	-0.009425	-0.00624	-0.002539	-0.003093	-0.01458	-0.014805	2.016533	-0.018997	-0.012469	-0.01099	1.98371	-0.01883	-0.018674	3.663323	1.695136	4.392756	-0.005999	1.212332	5.27855	1.22815	-0.004093	-0.011799	0.175193	3.241504	-0.019518	-0.005853	-0.006023	-0.012489	-0.011517	-0.013088	-0.009121	-0.013966	-0.017864	-0.015594	-0.017337	-0.00696	0.12228	-0.008314	-0.017493	-0.008495	0.571065	-0.012682	-0.011024	-0.008936	-0.025444	-0.006534	-0.014248	-0.007224	-0.000239	3.646312	-0.017976	-0.037259	2.453989	-0.020813	0.591957	2.742822	3.266839	-0.035226	-0.017593	-0.012642	0.702962	-0.009626	2.009148	-0.006713	-0.008335	-0.000148	-0.003032	0.581384	-0.020466	-0.011093	0.860346	-0.034341	-0.007068	0.467883	-0.036587	-0.008276	-0.012957	4.376445	0.182041	-0.012698	-0.014639	IL	24
6ERI_AB:51-56_69-73	-0.008453	-0.006462	1.681459	-0.001585	-0.000735	0.874884	0.031893	1.216337	-0.003072	-0.037997	0.163444	0.77482	0.697209	-0.000669	-0.00309	2.998186	0.288329	-0.007425	0.874511	1.118079	-0.018159	-0.007986	-0.006871	2.0612	1.644353	1.300521	0.30153	1.972394	2.997854	1.49461	2.078971	-0.006056	0.188268	-0.002555	-0.015743	-0.01821	-0.019209	0.426903	0.01085	-0.025079	-0.002328	0.506938	0.925964	0.160593	-0.008895	-0.005189	-0.023915	0.158664	3.261014	2.723623	1.551234	0.368764	0.772724	1.287544	1.885044	0.22384	0.164088	-0.01071	-0.00654	1.580798	-0.021358	-0.001841	1.88356	3.622241	1.674253	1.264387	-0.00986	0.128086	3.170853	-0.005453	-0.016564	0.491055	0.263248	0.088515	0.251772	-0.004372	-0.017372	0.461601	-0.016348	1.692874	0.9168	-0.005318	0.497128	0.02733	2.081542	0.22382	0.889163	-0.013561	0.015799	-0.025258	1.976365	1.429482	0.501371	-0.029834	-0.004003	-0.005136	0.683888	-0.002949	1.960246	1.788845	2.099406	-0.009923	1.810661	-0.00145	0.206228	1.279881	0.749754	1.184903	1.401794	1.015727	1.381315	-0.013046	1.3424	1.022308	1.230064	0.262212	0.106883	-0.014937	0.778706	-0.00737	-0.001852	-0.009941	-0.024407	-0.005975	0.691696	0.982849	-0.009517	1.543694	IL	324
